			1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93
85	0.100	86	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
86	0.101	87	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
87	0.102	88	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
88	0.103	89	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
89	0.104	90	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
90	0.105	91	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
91	0.106	92	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
92	0.107	93	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
93	0.108	94	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
94	0.109	95	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
95	0.110	96	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
96	0.111	97	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
97	0.112	98	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
98	0.113	99	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
99	0.114	100	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
100	0.115	101	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
101	0.116	102	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
102	0.117	103	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
103	0.118	104	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
104	0.119	105	No reqm't	68 HRBw	68 HRBw	78.5 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	No reqm't	64 HREw	60 HREw	47 HRBw	82 HR15Tw	84 HRBw	91.5 HRBw	91.5 HRBw	No reqm't	83.5 HRBw	79.5 HRBw	79.5 HRBw	No reqm't	63 HRBw	65 HRBw	65 HRBw	No reqm't	63 HRBw	63 HRBw	72 HRBw	74 HRBw	40 HRBw / 81 HREw	61 HRBw / 96 HREw	No reqm't	60 HREw	47 HRBw / 85 HREw	84 HRBw	78 HRBw	82 HRBw	65 HRBw	65 HRBw	78 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	64 HRBw	64 HRBw	72 HRBw	74 HRBw	No reqm't	68 HREw	85 HREw	No reqm't	86 HRBw	79 HRBw	No reqm't	No reqm't	78 HRBw	No reqm't	68 HRBw	68 HRBw	72 HRBw	75 HRBw	No reqm't	No reqm't	40 HRBw	65 HRBw	No reqm't	65 HREw	90 HREw	70 HREw	No reqm't	82 HRBw	No reqm't	82 HRBw / Tensile	82 HRBw / Tensile	84 HRBw / Tensile	No reqm't	85 HRBw	78 HRBw / Tensile	82 HRBw / Tensile	No reqm't	85 HRBw	63 HRBw	63 HRBw	72 HRBw 	80 HREw	65 HRBw	60 HREw	85 HREw	88 HRBw	83 HRBw	84 HRBw
